user_id,age,gender,country,device,session_duration,pages_viewed,previous_orders,traffic_source,experiment_group
2813,33,Female,India,Mobile,1.59,3,3,Email,B
2814,21,Female,Brazil,Desktop,1.64,2,1,Social,B
2815,31,Female,Brazil,Other,1.9,2,3,Ads,B
2816,58,Female,India,Mobile,1.36,2,3,Ads,B
2817,52,Male,USA,Mobile,4.39,1,2,Email,B
2818,63,Male,USA,Desktop,2.29,2,1,Ads,A
2819,25,Female,Brazil,Tablet,1.15,5,0,Organic,B
2820,63,Female,USA,Mobile,1.49,1,4,Email,A
2821,56,Female,India,Mobile,3.18,2,2,Ads,B
2822,51,Female,USA,Mobile,1.2,4,1,Organic,A
2823,64,Female,India,Mobile,2.87,2,5,Organic,A
2824,18,Male,India,Mobile,2.68,3,2,Organic,B
2825,29,Female,India,Desktop,2.52,2,3,Ads,B
2826,48,Female,Germany,Desktop,2.71,3,2,Email,B
2827,47,Female,India,Mobile,1.57,4,3,Ads,A
2828,56,Female,USA,Mobile,2.09,2,4,Ads,B
2829,33,Male,Brazil,Mobile,1.44,6,1,Organic,B
2830,58,Female,India,Mobile,1.85,6,1,Ads,B
2831,31,Female,USA,Tablet,1.96,2,4,Organic,A
2832,38,Female,India,Tablet,2.01,1,2,Social,A
2833,41,Female,UK,Mobile,2.26,2,0,Social,B
2834,60,Female,UK,Mobile,3.12,7,0,Organic,B
2835,18,Male,India,Mobile,2.54,6,2,Organic,A
2836,53,Male,India,Mobile,2.23,1,4,Organic,A
2837,28,Male,India,Other,1.74,4,1,Organic,A
2838,42,Female,UK,Tablet,1.75,3,1,Email,B
2839,30,Female,India,Tablet,3.18,1,1,Organic,B
2840,33,Female,USA,Other,2.29,1,1,Social,B
2841,46,Female,India,Desktop,2.5,2,0,Email,B
2842,36,Female,UK,Mobile,5.56,3,1,Organic,A
2843,59,Male,India,Tablet,1.52,2,3,Social,A
2844,32,Male,UK,Desktop,1.96,1,3,Organic,A
2845,36,Male,India,Desktop,5.37,4,1,Email,A
2846,48,Male,India,Mobile,2.48,1,4,Organic,B
2847,29,Female,India,Tablet,2.65,3,0,Organic,B
2848,50,Female,USA,Mobile,7.17,2,1,Organic,B
2849,23,Female,UK,Desktop,9.09,2,1,Email,A
2850,55,Male,India,Mobile,5.05,4,1,Email,A
2851,59,Male,India,Mobile,2.18,3,2,Email,A
2852,40,Male,India,Mobile,3.16,4,1,Ads,B
2853,33,Male,Germany,Tablet,1.28,4,5,Ads,A
2854,59,Female,India,Mobile,2.86,6,0,Organic,A
2855,53,Male,India,Desktop,3.16,3,4,Organic,B
2856,34,Female,USA,Desktop,2.4,1,4,Ads,A
2857,35,Male,India,Mobile,2.77,2,0,Ads,A
2858,21,Female,USA,Mobile,6.48,2,2,Organic,A
2859,46,Female,India,Desktop,2.35,3,0,Ads,B
2860,37,Male,India,Mobile,2.95,4,3,Ads,A
2861,20,Female,India,Mobile,2.94,5,1,Organic,A
2862,57,Female,USA,Tablet,3.77,1,4,Organic,A
2863,31,Male,USA,Desktop,2.66,2,2,Ads,A
2864,45,Male,India,Mobile,2.47,3,1,Email,A
2865,61,Male,India,Desktop,4.46,3,4,Ads,B
2866,59,Female,India,Mobile,2.42,14,1,Email,B
2867,42,Female,UK,Mobile,2.21,2,0,Email,A
2868,19,Male,India,Mobile,3.04,2,4,Email,A
2869,55,Male,USA,Tablet,2.67,3,2,Social,A
2870,31,Female,India,Desktop,2.58,1,0,Organic,B
2871,23,Male,USA,Mobile,4.02,4,3,Social,A
2872,41,Male,India,Desktop,1.98,4,2,Social,A
2873,53,Female,India,Mobile,1.75,4,2,Social,B
2874,34,Female,USA,Mobile,3.45,4,2,Email,B
2875,45,Female,USA,Tablet,3.77,15,1,Ads,A
2876,63,Female,India,Other,2.88,6,1,Organic,B
2877,52,Female,India,Mobile,1.57,4,1,Social,B
2878,19,Male,UK,Mobile,8.41,2,2,Organic,A
2879,56,Female,India,Other,3.42,5,6,Social,A
2880,38,Male,India,Tablet,3.36,3,0,Organic,B
2881,58,Female,India,Mobile,1.53,3,4,Ads,A
2882,20,Female,India,Mobile,2.2,1,1,Ads,B
2883,24,Male,UK,Mobile,3.53,2,1,Organic,B
2884,18,Female,India,Tablet,3.69,3,4,Social,A
2885,63,Male,UK,Mobile,2.13,2,0,Organic,B
2886,52,Male,India,Other,7.05,4,4,Ads,B
2887,52,Female,India,Mobile,3.49,6,3,Organic,B
2888,33,Male,USA,Tablet,2.02,3,0,Organic,B
2889,18,Male,India,Mobile,1.93,3,0,Email,A
2890,19,Male,India,Mobile,1.82,3,1,Email,B
2891,19,Female,India,Desktop,1.61,2,1,Ads,B
2892,20,Male,India,Mobile,2.67,2,3,Social,A
2893,59,Female,USA,Mobile,3.16,4,4,Organic,A
2894,52,Female,UK,Mobile,5.89,5,0,Organic,A
2895,49,Male,USA,Mobile,3.95,3,4,Organic,B
2896,33,Female,USA,Other,4.91,5,4,Ads,B
2897,62,Male,USA,Other,2.11,3,2,Organic,A
2898,19,Female,Brazil,Other,3.26,4,1,Organic,B
2899,54,Male,India,Tablet,2.73,3,0,Ads,A
2900,29,Male,India,Desktop,1.53,4,1,Organic,B
2901,19,Male,USA,Mobile,3.74,10,1,Email,B
2902,41,Female,India,Mobile,4.74,4,0,Social,B
2903,19,Female,India,Other,2.05,1,1,Email,A
2904,19,Female,Germany,Mobile,4.94,3,1,Organic,B
2905,46,Male,India,Desktop,3.41,3,3,Email,A
2906,19,Female,India,Desktop,2.43,4,0,Ads,A
2907,32,Female,India,Mobile,3.77,3,2,Ads,B
2908,59,Female,USA,Other,5.76,1,3,Ads,A
2909,55,Female,UK,Mobile,6.99,2,3,Ads,B
2910,62,Female,India,Other,2.98,5,3,Email,B
2911,38,Female,India,Desktop,4.74,3,0,Organic,A
2912,36,Female,USA,Mobile,6.06,3,7,Organic,A
2913,33,Male,India,Desktop,2.8,2,3,Email,B
2914,24,Female,India,Mobile,3.52,3,3,Social,B
2915,46,Female,India,Desktop,1.14,2,3,Email,B
2916,36,Female,India,Mobile,1.89,3,1,Organic,A
2917,50,Male,India,Mobile,2.76,2,0,Organic,B
2918,41,Male,India,Mobile,1.25,3,2,Organic,B
2919,36,Female,India,Tablet,2.05,2,0,Organic,B
2920,22,Male,USA,Desktop,5.16,4,4,Organic,A
2921,54,Female,India,Mobile,2.71,2,4,Organic,A
2922,42,Female,India,Mobile,5.26,3,2,Social,A
2923,20,Female,Brazil,Mobile,3.71,2,0,Social,B
2924,45,Female,India,Desktop,1.36,1,5,Email,B
2925,43,Female,USA,Mobile,1.84,2,1,Organic,A
2926,28,Male,Germany,Other,2.74,3,0,Organic,A
2927,28,Male,India,Other,3.42,1,1,Organic,A
2928,24,Female,USA,Mobile,3.2,3,3,Organic,B
2929,43,Male,UK,Other,2.32,3,2,Email,B
2930,64,Female,India,Desktop,2.37,1,2,Ads,B
2931,21,Female,USA,Desktop,3.56,2,1,Ads,B
2932,36,Female,USA,Desktop,1.31,3,3,Ads,B
2933,51,Female,India,Desktop,1.69,1,7,Organic,B
2934,27,Male,India,Tablet,3.4,5,3,Email,A
2935,19,Female,India,Mobile,2.07,5,0,Ads,B
2936,24,Male,USA,Other,3.27,2,1,Ads,B
2937,61,Female,India,Mobile,2.91,3,2,Ads,B
2938,52,Male,UK,Mobile,1.04,4,0,Organic,A
2939,49,Female,UK,Tablet,1.83,5,1,Social,A
2940,32,Female,India,Mobile,4.28,4,1,Organic,B
2941,29,Male,India,Other,1.93,2,1,Social,A
2942,64,Male,India,Mobile,5.35,9,2,Ads,A
2943,61,Female,India,Mobile,1.69,2,2,Email,B
2944,30,Female,UK,Mobile,6.51,2,2,Email,A
2945,60,Female,USA,Mobile,2.29,2,2,Email,B
2946,25,Male,USA,Mobile,3.97,4,3,Organic,B
2947,56,Female,USA,Desktop,3.87,1,4,Email,A
2948,38,Female,UK,Mobile,5.95,4,2,Social,B
2949,44,Female,USA,Desktop,3.03,1,1,Organic,A
2950,34,Female,USA,Other,3.82,3,2,Organic,A
2951,28,Female,USA,Other,2.17,1,0,Organic,B
2952,25,Male,USA,Desktop,2.46,1,2,Ads,B
2953,49,Female,UK,Mobile,2.05,1,4,Organic,B
2954,27,Female,India,Mobile,2.14,2,1,Ads,B
2955,52,Female,India,Mobile,0.66,2,3,Ads,B
2956,45,Female,India,Tablet,2.5,4,0,Social,B
2957,49,Female,UK,Tablet,2.71,2,1,Social,B
2958,21,Female,India,Desktop,1.25,1,2,Email,B
2959,44,Female,UK,Desktop,4.4,4,1,Organic,A
2960,56,Male,USA,Mobile,1.84,3,4,Organic,B
2961,60,Male,India,Mobile,2.78,2,4,Social,B
2962,35,Female,India,Mobile,4.01,2,3,Organic,A
2963,49,Male,India,Mobile,2.22,4,2,Ads,B
2964,22,Female,India,Other,2.89,4,0,Email,A
2965,54,Female,Germany,Mobile,2.75,2,0,Organic,A
2966,45,Female,USA,Other,3.07,3,1,Email,B
2967,56,Female,India,Mobile,2.9,4,1,Organic,B
2968,30,Male,India,Mobile,2.56,3,1,Organic,B
2969,39,Male,USA,Other,1.7,2,6,Email,B
2970,44,Female,UK,Mobile,5.07,3,1,Organic,A
2971,26,Male,USA,Mobile,2.9,2,2,Organic,A
2972,44,Male,UK,Desktop,2.24,3,7,Email,B
2973,34,Female,India,Mobile,1.34,5,2,Organic,A
2974,29,Female,Brazil,Mobile,4.55,2,1,Email,B
2975,29,Male,India,Desktop,1.61,1,4,Ads,A
2976,52,Female,India,Other,3.42,2,2,Organic,B
2977,45,Female,USA,Desktop,2.45,5,1,Email,A
2978,47,Female,UK,Desktop,3.77,3,4,Organic,B
2979,44,Female,India,Mobile,5.95,1,4,Email,A
2980,60,Female,USA,Mobile,1.66,2,2,Email,A
2981,49,Female,Germany,Mobile,1.55,1,5,Ads,A
2982,55,Male,USA,Desktop,3.32,4,2,Ads,A
2983,57,Male,USA,Mobile,4.97,2,4,Organic,A
2984,23,Female,USA,Other,2.33,3,1,Organic,B
2985,48,Male,India,Mobile,2.7,3,0,Ads,B
2986,18,Male,USA,Other,1.35,4,3,Organic,A
2987,60,Female,India,Mobile,4.53,3,5,Organic,B
2988,38,Male,Brazil,Mobile,2.81,2,2,Ads,A
2989,29,Female,India,Mobile,4.47,5,2,Organic,B
2990,29,Male,India,Tablet,3.15,3,5,Organic,B
2991,54,Female,USA,Mobile,2.5,3,2,Ads,A
2992,63,Male,India,Mobile,4.52,2,2,Ads,B
2993,39,Female,USA,Mobile,2.97,5,2,Email,A
2994,55,Female,India,Mobile,1.41,2,1,Email,B
2995,33,Female,USA,Mobile,4.19,4,3,Ads,B
2996,29,Female,India,Mobile,5.46,3,4,Ads,A
2997,56,Female,USA,Mobile,1.89,2,6,Email,A
2998,62,Male,India,Mobile,2.61,2,3,Ads,A
2999,31,Male,India,Mobile,7.42,1,1,Email,A
3000,26,Male,USA,Mobile,2.3,2,3,Organic,A
3001,19,Female,India,Mobile,1.61,2,1,Social,A
3002,46,Female,India,Tablet,2.02,2,3,Social,A
3003,52,Female,India,Mobile,2.35,4,5,Email,A
3004,39,Male,USA,Mobile,4.81,3,2,Email,B
3005,22,Male,USA,Mobile,2.19,4,2,Organic,B
3006,22,Female,India,Tablet,4.01,1,3,Ads,A
3007,61,Male,USA,Other,3.25,2,2,Email,B
3008,37,Male,USA,Mobile,2.81,2,1,Ads,A
3009,50,Female,India,Other,2.74,6,2,Email,B
3010,61,Male,India,Mobile,0.88,6,1,Ads,B
3011,22,Female,USA,Tablet,3.49,4,2,Organic,A
3012,24,Male,India,Other,4.85,4,0,Organic,B
3013,22,Female,India,Desktop,2.02,3,3,Email,B
3014,18,Female,India,Mobile,4.92,3,4,Organic,B
3015,36,Male,Brazil,Mobile,2.21,3,2,Social,B
3016,26,Female,India,Tablet,2.62,1,3,Organic,A
3017,34,Female,USA,Mobile,3.08,3,3,Email,A
3018,56,Male,India,Mobile,5.4,2,1,Email,B
3019,26,Male,India,Desktop,1.04,3,2,Email,A
3020,33,Male,Germany,Tablet,3.84,3,3,Email,A
3021,36,Female,India,Mobile,3.18,5,1,Organic,A
3022,64,Female,India,Mobile,3.66,5,5,Organic,B
3023,31,Female,USA,Mobile,2.57,3,2,Organic,B
3024,53,Female,India,Mobile,2.32,3,1,Ads,A
3025,53,Male,India,Mobile,7.67,5,2,Organic,B
3026,61,Male,India,Other,2.0,3,3,Organic,A
3027,20,Female,India,Mobile,2.75,10,4,Ads,A
3028,43,Male,USA,Desktop,7.59,1,2,Email,B
3029,64,Male,USA,Mobile,4.39,1,3,Organic,A
3030,28,Female,India,Mobile,1.18,3,3,Organic,A
3031,60,Female,USA,Mobile,1.53,3,2,Ads,B
3032,45,Female,UK,Mobile,4.48,4,4,Email,B
3033,57,Male,India,Mobile,2.84,4,4,Ads,A
3034,60,Female,India,Mobile,9.81,5,1,Email,B
3035,28,Male,USA,Mobile,3.0,2,2,Organic,A
3036,29,Female,India,Mobile,3.99,3,1,Organic,A
3037,59,Male,Germany,Mobile,3.32,2,1,Ads,A
3038,44,Female,India,Mobile,5.19,2,3,Organic,A
3039,29,Male,India,Tablet,8.04,6,1,Email,A
3040,50,Female,India,Mobile,3.2,7,5,Organic,B
3041,22,Female,USA,Mobile,6.0,4,3,Social,A
3042,38,Female,Germany,Mobile,3.99,2,0,Organic,B
3043,47,Male,India,Mobile,3.17,1,1,Organic,A
3044,50,Female,USA,Desktop,2.83,2,2,Email,B
3045,27,Female,USA,Mobile,1.47,1,6,Organic,B
3046,18,Female,India,Desktop,6.74,2,1,Ads,A
3047,46,Female,Brazil,Mobile,2.91,4,1,Email,A
3048,24,Female,India,Mobile,1.67,3,0,Organic,B
3049,50,Female,USA,Mobile,2.1,2,1,Email,A
3050,18,Male,USA,Mobile,1.59,8,1,Email,A
3051,48,Female,USA,Mobile,3.68,4,0,Social,B
3052,50,Female,India,Desktop,5.79,1,1,Email,B
3053,20,Female,India,Mobile,1.99,3,3,Organic,B
3054,48,Female,UK,Tablet,1.57,2,2,Ads,B
3055,19,Female,UK,Desktop,0.93,3,7,Organic,A
3056,35,Male,India,Mobile,1.58,1,3,Ads,A
3057,57,Female,USA,Mobile,1.52,4,0,Email,B
3058,35,Female,UK,Other,6.9,3,2,Social,B
3059,41,Male,USA,Desktop,1.28,5,4,Ads,B
3060,49,Female,India,Other,3.53,2,0,Organic,B
3061,41,Male,USA,Mobile,3.31,5,1,Email,B
3062,26,Female,UK,Mobile,2.6,2,3,Organic,A
3063,29,Male,Germany,Desktop,2.22,2,3,Organic,A
3064,44,Female,UK,Other,6.71,1,3,Email,B
3065,56,Female,USA,Desktop,3.29,5,2,Organic,A
3066,22,Male,India,Mobile,1.36,5,1,Organic,B
3067,52,Male,Brazil,Mobile,2.31,3,2,Email,B
3068,43,Female,Brazil,Desktop,2.56,3,3,Ads,A
3069,27,Female,India,Mobile,1.94,3,0,Email,B
3070,27,Male,USA,Mobile,2.79,3,4,Ads,A
3071,20,Female,India,Desktop,4.13,5,1,Organic,B
3072,30,Female,India,Mobile,2.96,1,1,Ads,B
3073,39,Male,Germany,Mobile,3.82,5,2,Organic,A
3074,38,Male,India,Mobile,3.61,2,3,Email,A
3075,51,Female,USA,Tablet,4.02,2,2,Ads,B
3076,43,Female,UK,Mobile,5.8,3,5,Organic,A
3077,27,Male,USA,Mobile,1.85,4,1,Organic,B
3078,61,Female,UK,Mobile,1.17,3,2,Organic,A
3079,37,Female,India,Desktop,3.82,8,4,Social,B
3080,34,Male,USA,Other,7.59,6,4,Ads,A
3081,41,Female,USA,Mobile,2.91,3,1,Social,B
3082,50,Male,Brazil,Mobile,1.59,4,2,Email,A
3083,60,Female,Germany,Mobile,3.42,3,2,Email,B
3084,33,Male,India,Mobile,1.21,3,3,Organic,B
3085,64,Female,India,Desktop,2.91,3,0,Organic,A
3086,54,Female,Brazil,Mobile,1.06,3,1,Ads,A
3087,51,Female,USA,Mobile,2.01,3,3,Ads,B
3088,60,Female,India,Mobile,8.37,2,5,Organic,A
3089,25,Male,India,Mobile,1.44,1,2,Organic,A
3090,32,Male,India,Mobile,3.44,6,1,Email,A
3091,30,Female,India,Other,3.75,6,2,Ads,A
3092,42,Female,USA,Mobile,1.65,2,2,Organic,B
3093,62,Female,Germany,Other,6.16,3,2,Organic,A
3094,59,Female,USA,Desktop,2.06,1,1,Email,A
3095,45,Female,UK,Mobile,2.77,2,3,Ads,B
3096,56,Female,Germany,Mobile,2.64,3,4,Organic,B
3097,53,Female,Brazil,Mobile,3.98,1,2,Organic,A
3098,55,Male,UK,Mobile,9.61,3,0,Organic,B
3099,27,Male,USA,Mobile,1.75,5,2,Organic,B
3100,33,Female,India,Mobile,3.27,4,3,Organic,A
3101,30,Female,India,Mobile,4.99,4,2,Social,B
3102,47,Female,USA,Desktop,1.62,6,2,Social,A
3103,30,Female,India,Desktop,2.29,4,0,Organic,B
3104,42,Male,India,Desktop,4.25,7,1,Email,B
3105,58,Male,UK,Desktop,1.96,2,2,Ads,A
3106,34,Female,USA,Mobile,2.12,5,1,Organic,B
3107,23,Male,USA,Mobile,0.65,1,2,Organic,B
3108,38,Male,USA,Mobile,1.82,3,1,Organic,A
3109,38,Female,India,Mobile,1.14,5,0,Ads,B
3110,45,Female,USA,Mobile,2.69,3,1,Ads,B
3111,29,Male,USA,Other,0.93,4,1,Email,A
3112,25,Female,USA,Mobile,2.18,1,6,Organic,A
3113,54,Female,USA,Mobile,2.94,1,1,Ads,B
3114,36,Female,India,Mobile,2.47,3,2,Email,A
3115,64,Female,USA,Desktop,3.75,6,4,Ads,A
3116,35,Female,USA,Mobile,3.57,2,3,Email,B
3117,37,Male,USA,Mobile,1.27,2,3,Email,B
3118,29,Male,India,Tablet,2.69,3,0,Organic,A
3119,22,Male,India,Tablet,0.94,3,1,Ads,B
3120,40,Female,USA,Desktop,2.48,2,1,Organic,B
3121,60,Male,USA,Mobile,1.78,1,3,Email,B
3122,37,Female,India,Mobile,2.28,10,1,Email,B
3123,26,Male,India,Mobile,2.32,2,2,Organic,A
3124,40,Female,India,Mobile,3.44,2,4,Organic,B
3125,55,Male,USA,Tablet,2.64,2,2,Ads,A
3126,26,Female,USA,Mobile,1.99,3,2,Organic,A
3127,57,Female,USA,Mobile,0.95,3,0,Organic,A
3128,46,Male,USA,Mobile,3.74,3,1,Organic,A
3129,54,Male,UK,Mobile,1.42,1,1,Ads,B
3130,47,Male,Germany,Mobile,1.21,4,1,Organic,B
3131,30,Female,USA,Desktop,1.55,5,3,Email,A
3132,44,Female,India,Mobile,4.16,6,1,Organic,A
3133,34,Female,India,Other,2.51,6,1,Organic,B
3134,21,Female,UK,Mobile,3.65,3,4,Organic,B
3135,20,Female,USA,Mobile,1.56,2,0,Email,A
3136,62,Female,India,Mobile,2.39,8,0,Ads,B
3137,63,Female,India,Other,6.98,3,1,Ads,B
3138,61,Female,India,Tablet,2.3,2,2,Ads,A
3139,36,Female,USA,Other,1.59,3,1,Organic,A
3140,18,Male,India,Mobile,2.05,2,2,Ads,B
3141,25,Female,India,Mobile,3.5,5,1,Email,B
3142,19,Male,India,Mobile,5.52,4,4,Social,B
3143,52,Female,USA,Mobile,0.81,4,3,Organic,B
3144,20,Female,India,Mobile,2.42,6,6,Email,A
3145,34,Male,India,Mobile,1.99,2,4,Organic,A
3146,61,Male,India,Mobile,2.28,9,1,Organic,B
3147,56,Female,India,Mobile,1.72,4,3,Ads,A
3148,48,Female,India,Mobile,1.7,6,3,Email,B
3149,27,Male,India,Mobile,1.47,3,2,Email,B
3150,27,Male,USA,Tablet,1.74,1,7,Ads,B
3151,35,Female,USA,Tablet,2.44,3,3,Email,A
3152,56,Male,India,Other,2.49,5,2,Organic,B
3153,22,Female,India,Desktop,3.48,2,2,Organic,B
3154,23,Female,Germany,Tablet,2.92,5,2,Organic,A
3155,48,Male,India,Desktop,2.85,3,3,Email,B
3156,53,Female,Germany,Mobile,4.06,2,1,Ads,B
3157,31,Female,Germany,Other,1.51,3,2,Organic,B
3158,50,Female,India,Mobile,1.97,3,0,Email,A
3159,46,Female,USA,Desktop,2.14,3,2,Ads,A
3160,36,Male,USA,Mobile,2.56,4,1,Organic,A
3161,27,Female,India,Mobile,4.13,5,1,Organic,B
3162,40,Female,USA,Mobile,2.97,3,2,Ads,A
3163,58,Male,India,Mobile,4.73,1,0,Organic,A
3164,25,Male,USA,Mobile,5.86,3,2,Email,B
3165,41,Female,India,Mobile,2.16,3,0,Email,A
3166,23,Male,USA,Mobile,1.14,2,1,Organic,A
3167,54,Female,USA,Desktop,4.94,2,2,Email,B
3168,44,Male,USA,Desktop,2.43,2,1,Email,B
3169,49,Male,India,Tablet,2.38,2,2,Social,A
3170,60,Male,USA,Other,3.74,3,3,Ads,A
3171,47,Female,USA,Other,2.55,2,1,Email,B
3172,64,Female,India,Mobile,2.58,3,4,Ads,B
3173,20,Male,Germany,Mobile,2.71,5,4,Ads,B
3174,27,Male,India,Mobile,1.69,5,3,Organic,A
3175,35,Male,India,Desktop,1.82,3,4,Ads,A
3176,30,Female,India,Mobile,4.55,3,1,Social,A
3177,34,Female,Germany,Desktop,4.6,3,2,Ads,A
3178,33,Female,India,Mobile,2.77,1,1,Organic,A
3179,38,Female,USA,Other,2.43,2,0,Ads,B
3180,29,Female,India,Mobile,3.75,1,3,Ads,A
3181,33,Male,USA,Desktop,2.36,2,3,Social,B
3182,31,Female,Brazil,Mobile,2.93,2,2,Organic,A
3183,27,Female,Brazil,Desktop,6.97,11,2,Ads,B
3184,34,Male,India,Mobile,5.76,3,3,Email,B
3185,36,Female,UK,Mobile,1.46,3,2,Social,B
3186,26,Female,USA,Other,2.96,4,4,Organic,A
3187,63,Female,USA,Mobile,1.53,2,2,Organic,B
3188,23,Female,India,Mobile,3.88,7,4,Email,A
3189,35,Female,India,Desktop,1.65,3,1,Email,A
3190,50,Male,India,Mobile,6.01,5,0,Organic,A
3191,22,Female,Brazil,Mobile,1.47,3,3,Ads,B
3192,45,Male,India,Desktop,1.6,1,1,Organic,B
3193,60,Female,Germany,Other,1.42,12,4,Organic,A
3194,25,Male,USA,Other,1.99,2,1,Ads,B
3195,51,Male,USA,Tablet,3.3,2,0,Ads,A
3196,62,Male,India,Desktop,4.59,3,1,Organic,A
3197,33,Female,UK,Mobile,1.77,2,1,Organic,B
3198,58,Female,India,Mobile,3.99,4,2,Social,A
3199,31,Male,USA,Mobile,2.29,3,3,Ads,B
3200,34,Male,USA,Mobile,1.36,5,3,Email,A
3201,22,Female,Brazil,Mobile,4.39,1,1,Organic,B
3202,46,Male,UK,Mobile,2.28,3,1,Organic,A
3203,36,Female,India,Mobile,2.05,3,4,Organic,A
3204,43,Female,Germany,Mobile,6.32,3,1,Email,B
3205,46,Male,India,Mobile,4.0,4,1,Organic,A
3206,28,Female,India,Mobile,9.3,4,3,Ads,A
3207,61,Male,Germany,Desktop,2.4,1,2,Organic,A
3208,42,Male,USA,Mobile,3.14,3,1,Email,A
3209,46,Male,India,Desktop,1.57,3,1,Organic,A
3210,35,Female,India,Mobile,4.12,4,0,Organic,A
3211,46,Female,India,Mobile,2.01,4,0,Organic,B
3212,56,Male,Germany,Mobile,1.5,2,0,Organic,B
3213,57,Male,Germany,Desktop,1.87,2,0,Ads,A
3214,58,Male,USA,Mobile,2.79,3,2,Organic,A
3215,59,Female,India,Mobile,9.68,2,0,Organic,A
3216,47,Female,India,Mobile,2.92,3,2,Social,A
3217,39,Female,USA,Mobile,2.41,6,3,Organic,B
3218,49,Female,USA,Mobile,3.91,11,0,Organic,A
3219,52,Female,Germany,Mobile,2.99,4,0,Email,A
3220,54,Female,Brazil,Tablet,1.22,5,2,Ads,A
3221,46,Male,India,Desktop,3.12,1,3,Email,A
3222,64,Female,UK,Mobile,5.17,1,2,Organic,A
3223,64,Female,UK,Other,2.43,1,1,Ads,B
3224,62,Female,USA,Desktop,3.1,2,0,Organic,B
3225,57,Female,USA,Mobile,2.96,3,2,Organic,B
3226,58,Female,Brazil,Mobile,4.61,2,0,Organic,B
3227,39,Female,India,Mobile,2.13,2,4,Social,A
3228,64,Male,India,Mobile,2.39,1,1,Social,A
3229,20,Male,USA,Mobile,3.04,4,1,Ads,A
3230,63,Female,USA,Desktop,2.07,4,0,Social,B
3231,30,Female,USA,Mobile,1.82,3,0,Organic,A
3232,19,Male,USA,Mobile,3.74,3,3,Email,A
3233,61,Male,India,Other,4.49,2,1,Email,A
3234,26,Female,India,Mobile,1.99,1,6,Email,A
3235,56,Female,USA,Desktop,2.17,5,3,Email,B
3236,18,Male,USA,Mobile,2.72,1,1,Organic,B
3237,54,Female,India,Mobile,3.6,5,3,Organic,A
3238,34,Male,USA,Mobile,2.28,3,3,Email,B
3239,28,Female,USA,Mobile,2.15,2,5,Ads,A
3240,28,Female,India,Other,3.45,6,5,Social,A
3241,19,Male,USA,Desktop,1.61,2,3,Social,B
3242,25,Female,USA,Mobile,2.36,3,1,Ads,B
3243,31,Female,India,Tablet,0.5,4,0,Social,A
3244,63,Female,India,Tablet,2.82,2,1,Social,A
3245,60,Female,UK,Desktop,2.8,2,2,Organic,B
3246,21,Female,USA,Mobile,3.0,3,0,Ads,A
3247,33,Male,India,Mobile,0.93,7,1,Organic,B
3248,24,Male,Brazil,Other,1.87,2,0,Organic,B
3249,50,Male,India,Tablet,3.78,3,2,Organic,A
3250,42,Female,India,Other,8.61,1,0,Organic,A
3251,23,Female,India,Mobile,3.62,4,2,Ads,B
3252,25,Female,USA,Other,7.25,2,1,Ads,B
3253,47,Female,USA,Other,5.49,2,2,Organic,B
3254,24,Female,USA,Mobile,3.14,2,2,Email,B
3255,36,Female,USA,Mobile,4.45,4,4,Email,B
3256,20,Female,USA,Desktop,6.74,11,0,Ads,A
3257,27,Female,India,Desktop,2.83,2,0,Organic,A
3258,48,Female,Germany,Mobile,1.56,3,0,Ads,A
3259,64,Female,USA,Mobile,3.4,3,0,Organic,A
3260,30,Male,USA,Mobile,2.43,3,2,Organic,B
3261,48,Female,India,Mobile,2.15,2,5,Ads,B
3262,60,Male,India,Mobile,2.8,10,1,Organic,A
3263,26,Female,USA,Mobile,1.9,3,3,Email,B
3264,36,Male,India,Mobile,2.15,1,2,Organic,B
3265,44,Female,USA,Desktop,2.05,4,2,Ads,A
3266,51,Female,India,Tablet,2.17,2,2,Email,B
3267,53,Male,USA,Desktop,2.14,5,2,Ads,B
3268,36,Female,USA,Mobile,5.43,4,2,Organic,B
3269,35,Female,India,Mobile,1.49,5,3,Organic,B
3270,18,Male,India,Mobile,4.67,4,2,Ads,B
3271,46,Female,India,Other,8.06,1,3,Organic,B
3272,29,Female,India,Mobile,1.66,3,1,Organic,A
3273,57,Female,India,Other,2.63,3,1,Ads,B
3274,23,Female,India,Desktop,2.57,2,2,Organic,A
3275,60,Female,India,Mobile,1.17,2,2,Ads,A
3276,36,Female,USA,Mobile,3.47,2,1,Organic,B
3277,43,Male,India,Tablet,3.18,5,1,Ads,B
3278,55,Female,USA,Mobile,4.74,2,3,Social,A
3279,42,Male,USA,Desktop,3.34,3,1,Organic,B
3280,34,Female,India,Mobile,2.99,1,2,Social,B
3281,29,Female,UK,Mobile,1.93,2,5,Ads,B
3282,37,Female,India,Mobile,1.09,5,2,Ads,B
3283,57,Male,USA,Desktop,3.68,1,0,Ads,A
3284,45,Female,UK,Desktop,5.9,3,1,Organic,B
3285,23,Female,Germany,Mobile,1.33,1,2,Organic,B
3286,40,Male,India,Mobile,3.89,4,0,Organic,B
3287,48,Female,India,Mobile,2.63,3,1,Organic,A
3288,19,Female,USA,Tablet,1.68,3,1,Organic,B
3289,50,Female,Brazil,Mobile,5.8,3,2,Email,B
3290,26,Male,USA,Mobile,3.16,2,3,Ads,B
3291,43,Female,India,Tablet,3.08,3,0,Organic,B
